id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
22281,,1754,44,15,12,531.81,"116,18",65819.2,fecha_formato_invalido
22282,,1438,58,2,2,,"317,96",,"monto_asegurado_error,fecha_formato_invalido"
22283,,379,55,4,3,1282.79,"138,81",,"monto_asegurado_error,fecha_formato_invalido"
22284,,1156,4,1,5,137.32,,6303.16,fecha_formato_invalido
22285,,2503,61,9,1,1101.74,-,,"monto_asegurado_error,fecha_formato_invalido"
22286,,2867,63,11,5,863.1,"211,44",70159.63,fecha_formato_invalido
22287,,1804,58,5,12,1856.5,"391,36",119364.14,fecha_formato_invalido
22288,,1761,7,15,7,443.86,100.65,36189.75,fecha_formato_invalido
22289,,2982,65,6,10,1086.01,209.41,,"monto_asegurado_error,fecha_formato_invalido"
22290,,2413,45,8,6,1343.68,"80,45",65.48906,fecha_formato_invalido
22292,,1318,30,14,12,140.92,"11,16",6102.02,fecha_formato_invalido
22294,,556,71,14,1,1381.13,111.22,81.94978,fecha_formato_invalido
22295,2025-10-10,799,51,1,5,62288.0,,,monto_asegurado_error
22297,,561,36,5,5,1.33396,"275,46",167.07935,fecha_formato_invalido
22298,,1640,75,6,1,,311.51,232040.5,fecha_formato_invalido
22299,,2672,46,13,3,774.7,-,74478.53,fecha_formato_invalido
22300,,2106,14,4,8,1.09242, 178.76 ,106962.89,fecha_formato_invalido
22301,,2605,37,15,1,1392.02,114.15,122989.24,fecha_formato_invalido
22302,,936,22,9,10,, 107.44 ,51694.7,fecha_formato_invalido
22303,,1610,32,10,4,654.4, 106.31 ,51475.96,fecha_formato_invalido
22305,,225,41,13,10,,"68,87",,"monto_asegurado_error,fecha_formato_invalido"
22306,,695,70,5,2,1693.25,"196,86",204890.73,fecha_formato_invalido
22308,,1931,43,6,3,1157.63,"198,86",158660.83,fecha_formato_invalido
22309,,684,14,5,5,-1751.73,"270,21",187.3999,fecha_formato_invalido
22310,,2818,2,3,9,1.79949,"336,27",302595.98,fecha_formato_invalido
22311,,2306,51,3,12,1805.66, 311.96 ,59367.25,fecha_formato_invalido
22312,,937,27,11,5,1.56545,,280135.32,fecha_formato_invalido
22313,,2760,72,11,9,,"18,27",18383.11,fecha_formato_invalido
22314,,3840,44,15,10,182.53,28.23,30876.17,fecha_formato_invalido
22316,,350,79,12,6,550.73, 127.63 ,36972.3,fecha_formato_invalido
22317,,1079,27,2,8,259.97,44.01,47526.12,fecha_formato_invalido
22318,,378,26,15,12,,,166134.68,fecha_formato_invalido
22320,,2950,21,14,9,,202.40,135467.34,fecha_formato_invalido
22321,,1554,2,6,9,592.41,89.56,43.00076,fecha_formato_invalido
22323,2025-01-15,643,71,12,8,1813.48,,,monto_asegurado_error
22325,,1973,34,11,6,55.44, 7.14 ,10841.72,fecha_formato_invalido
22326,,1958,57,4,5,304.08,,,"monto_asegurado_error,fecha_formato_invalido"
22328,,1719,54,13,2,,188.97,68375.41,fecha_formato_invalido
22329,,2486,52,12,6,733.28,,14.90252,fecha_formato_invalido
22330,,2106,56,2,10,1366.88, 308.89 ,173526.48,fecha_formato_invalido
22331,,25,4,14,1,1471.35,"361,84",186.55449,fecha_formato_invalido
22332,,3889,40,11,12,1518.65,"229,81",137213.03,fecha_formato_invalido
22333,,286,25,12,2,256.39,-,26.44908,fecha_formato_invalido
22334,,2945,37,4,3,1981.54, 188.06 ,55.83881,fecha_formato_invalido
22335,,556,69,4,5,343.93, 82.91 ,53681.27,fecha_formato_invalido
22336,,1704,41,3,3,304.61, 40.25 ,29324.23,fecha_formato_invalido
22338,,176,78,10,4,1958.65,"118,80",251953.5,fecha_formato_invalido
22339,2025-04-09,3561,68,2,6,1289.51,"272,71",,monto_asegurado_error
22340,,966,4,1,4,1768.49, 183.09 ,330.82597,fecha_formato_invalido
22341,,2636,59,13,1,,281.69,251695.9,fecha_formato_invalido
22342,,898,24,4,8,493.78,81.47,17660.02,fecha_formato_invalido
22343,,459,79,13,11,1.5006,-,238112.07,fecha_formato_invalido
22344,,271,46,11,10,821.58,175.21,90243.04,fecha_formato_invalido
22345,,1044,72,2,8,,-,13335.99,fecha_formato_invalido
22346,,1682,78,10,9,1574.37, 359.74 ,257153.46,fecha_formato_invalido
22347,,1345,35,4,8,731.3, 88.07 ,48870.98,fecha_formato_invalido
22348,,2288,38,12,5,1775.73,230.02,97984.05,fecha_formato_invalido
22349,,679,12,4,11,876.18,75.01,50503.3,fecha_formato_invalido
22350,,1301,59,8,7,979.84, 203.03 ,26440.81,fecha_formato_invalido
22351,,138,54,12,10,,,126513.89,fecha_formato_invalido
22352,,1340,44,12,4,1914.58,256.40,312.34239,fecha_formato_invalido
22353,,715,13,12,8,1292.87,89.79,,"monto_asegurado_error,fecha_formato_invalido"
22354,,1935,18,12,5,53.23,11.36,5412.55,fecha_formato_invalido
22355,,1396,59,10,4,1241.07, 132.50 ,153697.19,fecha_formato_invalido
22356,,2021,26,4,10,898.32,127.25,161483.01,fecha_formato_invalido
22357,,1308,47,15,3,1819.71,"412,08",164671.94,fecha_formato_invalido
22358,,942,76,9,11,, 146.32 ,65.44877,fecha_formato_invalido
22359,,1019,37,10,7,1.69668, 312.99 ,330243.75,fecha_formato_invalido
22360,,1323,45,1,4,885.21,-,,"monto_asegurado_error,fecha_formato_invalido"
22361,,1732,37,12,4,1794.29,"174,05",200023.16,fecha_formato_invalido
22362,,248,24,2,6,,263.55,95625.97,fecha_formato_invalido
22363,,984,78,12,9,1340.88,159.26,142.98779,fecha_formato_invalido
22364,,2589,9,11,3,506.24,85.16,83180.66,fecha_formato_invalido
22365,,2743,72,14,1,1771.81,365.97,118838.96,fecha_formato_invalido
22367,,2407,39,5,10,1.40385,-,240228.62,fecha_formato_invalido
22368,,867,48,10,11,384.87,35.62,58130.25,fecha_formato_invalido
22369,,1152,65,14,8,1502.76,,219650.85,fecha_formato_invalido
22370,,2084,36,7,2,, 16.88 ,44521.19,fecha_formato_invalido
22371,,694,40,9,12,766.46,"161,53",63377.12,fecha_formato_invalido
22372,,1898,28,2,10,,"113,67",,"monto_asegurado_error,fecha_formato_invalido"
22373,,836,50,2,5,1508.61,312.78,234.94984,fecha_formato_invalido
22374,2025-04-19,2217,19,2,9,946.77, 235.75 ,,monto_asegurado_error
22375,,1706,79,12,10,376.78,,,"monto_asegurado_error,fecha_formato_invalido"
22376,,1136,59,3,8,51763.0,"111,04",39.83671,fecha_formato_invalido
22377,,1951,73,14,4,109.6, 22.24 ,7228.01,fecha_formato_invalido
22378,,2586,2,14,6,88536.0,71.79,73.83341,fecha_formato_invalido
22379,,935,108,6,8,1446.18,358.45,251232.78,fecha_formato_invalido
22380,,1606,35,6,12,303.73,"37,47",39102.28,fecha_formato_invalido
22381,,1853,78,1,2,452.47,54.34,27378.89,fecha_formato_invalido
22382,,2107,12,8,2,413.52,55.59,,"monto_asegurado_error,fecha_formato_invalido"
22383,,1438,74,6,2,947.72, 195.03 ,63874.59,fecha_formato_invalido
22384,,1410,7,1,9,1.76888,233.87,,"monto_asegurado_error,fecha_formato_invalido"
22385,,878,79,5,8,1306.71,,222.03947,fecha_formato_invalido
22386,,2973,33,11,11,52.21,12.69,4430.42,fecha_formato_invalido
22387,,1904,67,3,2,409.58,82.70,26597.15,fecha_formato_invalido
22388,,2274,20,5,9,,"112,71",24980.31,fecha_formato_invalido
22390,2026-02-02,962,29,6,4,,61.79,,monto_asegurado_error
22391,,710,64,15,1,,67.41,,"monto_asegurado_error,fecha_formato_invalido"
22392,,1930,53,13,9,1.80954,-,,"monto_asegurado_error,fecha_formato_invalido"
22393,,2295,56,5,12,55.95,9.02,6487.4,fecha_formato_invalido
22395,,425,29,12,5,329.59, 27.60 ,,"monto_asegurado_error,fecha_formato_invalido"
22396,2025-11-21,2482,77,7,10,868.33, 176.68 ,,monto_asegurado_error
22397,,557,31,5,10,51.8,"6,82",1840.67,fecha_formato_invalido
22398,,2559,12,14,3,1.88,"454,60",297155.39,fecha_formato_invalido
22399,,2824,25,5,7,1063.53,244.91,77494.99,fecha_formato_invalido
22400,,2207,72,3,9,747.88,148.19,,"monto_asegurado_error,fecha_formato_invalido"
22402,,2544,42,6,10,90983.0,"203,53",166700.38,fecha_formato_invalido
22403,,732,80,13,2,1.128,-,36454.96,fecha_formato_invalido
22405,,2022,34,6,8,41029.0,-,,"monto_asegurado_error,fecha_formato_invalido"
22406,,682,7,1,11,1789.65,409.07,162420.88,fecha_formato_invalido
22407,,2068,76,8,7,1791.87,170.87,354018.64,fecha_formato_invalido
22408,,2065,48,6,10,886.82, 115.95 ,33863.76,fecha_formato_invalido
22409,,1871,63,3,2,,152.28,,"monto_asegurado_error,fecha_formato_invalido"
22411,,642,38,13,2,,67.38,73295.96,fecha_formato_invalido
22412,,2105,36,5,3,1295.51, 78.68 ,110.23976,fecha_formato_invalido
22414,,1792,50,3,8,605.82,130.09,84424.58,fecha_formato_invalido
22416,,949,13,15,1,,,178951.26,fecha_formato_invalido
22417,,2015,36,12,3,,"73,24",127663.7,fecha_formato_invalido
22418,,2537,16,12,10,1107.62,-,38387.31,fecha_formato_invalido
22419,,2466,43,2,11,1383.49,174.13,215.0473,fecha_formato_invalido
22420,2025-08-11,1227,75,4,8,1.21242,,,monto_asegurado_error
22421,,151,10,1,9,1.23986,258.54,120237.79,fecha_formato_invalido
22422,,430,42,10,7,609.84,,19.49269,fecha_formato_invalido
22423,,2462,68,3,7,,"90,68",14382.08,fecha_formato_invalido
22424,,1017,75,15,12,725.13, 179.63 ,,"monto_asegurado_error,fecha_formato_invalido"
22425,,2106,55,14,7,1430.12,328.61,189.50969,fecha_formato_invalido
22426,,2584,9,13,4,126.45, 30.73 ,7.86719,fecha_formato_invalido
22427,,2263,18,15,12,1.29004,302.29,190177.83,fecha_formato_invalido
22428,,2221,29,13,3,,"226,04",169766.06,fecha_formato_invalido
22429,,3546,75,5,6,41935.0,"74,07",55.87297,fecha_formato_invalido
22430,,620,17,9,8,,97.49,111.14305,fecha_formato_invalido
22431,,1516,56,12,2,11671.0,"13,72",15904.43,fecha_formato_invalido
22432,,451,77,9,7,,"171,66",96345.61,fecha_formato_invalido
22434,,2949,25,8,10,1.91712,"369,58",109365.56,fecha_formato_invalido
22435,,1470,24,4,4,1684.68,-,162230.82,fecha_formato_invalido
22436,,2773,76,10,4,,,9881.97,fecha_formato_invalido
22437,,1156,61,8,12,1.96022,261.75,,"monto_asegurado_error,fecha_formato_invalido"
22438,,2395,47,6,4,1945.86,383.29,377984.46,fecha_formato_invalido
22439,,1652,66,2,6,1360.31,253.52,153847.06,fecha_formato_invalido
22440,,2136,6,3,8,1756.24,134.90,,"monto_asegurado_error,fecha_formato_invalido"
22441,,2312,59,6,6,1.86748,-,,"monto_asegurado_error,fecha_formato_invalido"
22442,,641,61,8,2,569.43,93.24,94126.44,fecha_formato_invalido
22443,,2405,4,14,2,,324.15,387.48528,fecha_formato_invalido
22444,,1203,39,8,8,50.12,"4,18",,"monto_asegurado_error,fecha_formato_invalido"
22445,,657,66,14,3,931.75,"173,06",82.85372,fecha_formato_invalido
22446,,121,52,1,3,1964.24,143.90,365457.27,fecha_formato_invalido
22447,,663,70,1,11,,,,"monto_asegurado_error,fecha_formato_invalido"
22448,2025-12-28,1237,4,5,7,,-,,monto_asegurado_error
22449,,655,15,7,5,1835.58, 409.81 ,283833.52,fecha_formato_invalido
22450,,1428,46,8,4,1.87885,,318295.56,fecha_formato_invalido
22451,,1842,46,2,11,324.09,37.85,39633.9,fecha_formato_invalido
22452,,246,63,12,11,218.03,11.45,40.85918,fecha_formato_invalido
22453,,1294,4,2,12,1714.75,146.67,298180.33,fecha_formato_invalido
22457,2025-10-09,101,45,2,6,226.74,45.18,,monto_asegurado_error
22458,,2513,52,7,11,98545.0,-,116515.8,fecha_formato_invalido
22459,,2100,73,5,9,1.14915, 284.87 ,29689.26,fecha_formato_invalido
22462,,977,76,12,8,1586.76, 298.96 ,257935.1,fecha_formato_invalido
22463,,2538,75,11,6,52.9,8.12,10508.99,fecha_formato_invalido
22464,,797,38,13,10,1329.69,,162800.83,fecha_formato_invalido
22465,,172,32,1,4,308.47,39.69,,"monto_asegurado_error,fecha_formato_invalido"
22466,,993,3,12,8,,-,91936.44,fecha_formato_invalido
22468,,2665,32,10,9,130.01,11.71,15.67906,fecha_formato_invalido
22469,,947,75,9,6,453.2,99.92,73125.59,fecha_formato_invalido
22470,,848,67,11,10,77215.0,69.50,,"monto_asegurado_error,fecha_formato_invalido"
22471,,1331,17,9,5,,260.65,149.62466,fecha_formato_invalido
22472,,1887,35,10,12,1108.92,-,34.59918,fecha_formato_invalido
22473,,1513,35,13,5,332.76,44.27,26.66628,fecha_formato_invalido
22474,,2200,74,10,3,0.0,15.00,19667.0,fecha_formato_invalido
22476,,939,21,13,6,1716.12,380.21,,"monto_asegurado_error,fecha_formato_invalido"
22477,,198,50,13,2,1714.87,291.04,302799.42,fecha_formato_invalido
22479,,2269,21,12,3,306.03,29.78,51313.42,fecha_formato_invalido
22480,,1442,12,11,10,,"343,45",75.32833,fecha_formato_invalido
22481,,356,59,15,3,, 123.06 ,229108.99,fecha_formato_invalido
22482,,2454,76,9,9,,"43,10",102.4799,fecha_formato_invalido
22483,,2940,52,15,1,1032.33,-,27207.78,fecha_formato_invalido
22484,,2553,70,13,12,75908.0,"70,04",82330.14,fecha_formato_invalido
22485,,2225,48,5,11,9341.0,"19,87",8230.5,fecha_formato_invalido
22486,,2742,23,13,6,,35.11,16801.78,fecha_formato_invalido
22488,,313,76,9,4,1592.04,340.01,308.846,fecha_formato_invalido
22489,,1554,35,2,12,1030.97,,127862.43,fecha_formato_invalido
22490,,1620,69,6,5,1236.39,152.38,,"monto_asegurado_error,fecha_formato_invalido"
22491,,1594,73,4,4,1917.0, 373.03 ,204312.28,fecha_formato_invalido
22492,,944,100,8,3,180.49,40.15,19.04349,fecha_formato_invalido
22493,,1401,19,13,2,54119.0,,,"monto_asegurado_error,fecha_formato_invalido"
22494,,2716,24,9,4,117.45,,16742.86,fecha_formato_invalido
22495,,1025,21,8,3,424.06,,,"monto_asegurado_error,fecha_formato_invalido"
22496,,1386,78,4,7,16813.0, 17.47 ,6207.71,fecha_formato_invalido
22497,,2383,46,8,12,1222.3, 266.63 ,93532.64,fecha_formato_invalido
22498,,1173,56,5,3,248.29,44.29,,"monto_asegurado_error,fecha_formato_invalido"
22499,,2904,36,4,6,1139.09,253.07,46.61889,fecha_formato_invalido
22500,,72,65,2,12,,,224.93378,fecha_formato_invalido
22502,,2101,35,5,7,, 63.60 ,11570.22,fecha_formato_invalido
22503,,264,52,12,8,394.63,"77,57",13722.09,fecha_formato_invalido
22505,,808,31,14,9,1.37079,304.18,229.17062,fecha_formato_invalido
22507,,1911,10,14,5,1624.46,373.63,264.1783,fecha_formato_invalido
22508,,2907,64,4,4,1147.72,,174123.99,fecha_formato_invalido
22510,,2030,17,11,10,726.77, 161.61 ,35401.39,fecha_formato_invalido
22511,,822,6,11,11,470.06,52.62,,"monto_asegurado_error,fecha_formato_invalido"
22512,,2019,63,6,2,945.36,227.79,111109.45,fecha_formato_invalido
22513,,838,41,9,3,174.24,14.25,10.56067,fecha_formato_invalido
22516,,2771,60,11,1,53139.0, 98.43 ,60335.64,fecha_formato_invalido
22517,,1998,31,6,12,87347.0, 119.60 ,27506.62,fecha_formato_invalido
22518,,2090,61,15,4,707.67, 79.95 ,118123.81,fecha_formato_invalido
22519,,2954,48,13,4,,"86,90",84125.2,fecha_formato_invalido
22520,,2282,17,9,2,306.91,-,48248.7,fecha_formato_invalido
22521,,817,44,4,4,426.44,60.19,8618.28,fecha_formato_invalido
22522,,218,6,8,2,1106.92, 142.11 ,203717.96,fecha_formato_invalido
22523,,637,17,6,3,1956.51,291.65,314252.99,fecha_formato_invalido
22524,,2386,55,3,11,94003.0,61.67,96535.89,fecha_formato_invalido
22525,,1490,70,8,5,111.58,,5298.91,fecha_formato_invalido
22527,,972,7,2,3,1760.07,350.55,134037.07,fecha_formato_invalido
22528,,2317,34,1,3,86639.0,"196,14",112900.99,fecha_formato_invalido
22529,,1375,2,2,11,497.11, 115.03 ,94069.72,fecha_formato_invalido
22530,,117,42,7,3,496.4,-,,"monto_asegurado_error,fecha_formato_invalido"
22531,,1503,70,7,3,655.37,143.66,30333.43,fecha_formato_invalido
22532,,663,45,7,5,1704.97,"318,96",188288.64,fecha_formato_invalido
22533,,2147,49,11,2,240.68,17.16,24803.24,fecha_formato_invalido
22534,,2083,67,9,2,1428.65, 322.25 ,221374.93,fecha_formato_invalido
22536,,2705,27,4,11,,180.69,28982.75,fecha_formato_invalido
22537,,993,39,3,3,1325.66,221.67,,"monto_asegurado_error,fecha_formato_invalido"
22538,,1207,33,14,1,,62.74,16725.02,fecha_formato_invalido
22539,,735,29,13,4,,"76,70",113755.2,fecha_formato_invalido
22540,,2713,49,7,12,1723.18,"285,46",288533.97,fecha_formato_invalido
22541,,2052,15,9,2,350.64,,13193.86,fecha_formato_invalido
22542,,177,23,9,9,626.86,"66,41",48523.69,fecha_formato_invalido
22544,,464,92,10,9,1806.06,,,"monto_asegurado_error,fecha_formato_invalido"
22545,,1826,76,12,7,1210.47,"73,48",168.9762,fecha_formato_invalido
22546,,2463,34,4,3,,"237,97",276052.51,fecha_formato_invalido
22547,,2219,74,13,2,,"94,00",61369.57,fecha_formato_invalido
22548,,1653,43,11,3,866.1,200.32,164304.99,fecha_formato_invalido
22549,,2973,19,6,2,808.64,49.29,58398.19,fecha_formato_invalido
22550,,1372,11,7,12,68.31, 14.31 ,,"monto_asegurado_error,fecha_formato_invalido"
22551,,1950,28,1,7,803.93, 67.53 ,77452.46,fecha_formato_invalido
22552,,2808,40,10,9,1124.31,277.51,195.61821,fecha_formato_invalido
22553,,105,5,10,5,69.61,,1.59291,fecha_formato_invalido
22554,,2177,26,3,12,625.05,90.20,24.8999,fecha_formato_invalido
22555,,375,1,6,6,1412.1,,44853.5,fecha_formato_invalido
22556,,1911,57,12,12,1265.75, 221.24 ,94.45677,fecha_formato_invalido
22557,,1139,71,12,11,1.38105, 254.48 ,55.03307,fecha_formato_invalido
22558,,1,45,7,7,,"58,65",22460.19,fecha_formato_invalido
22561,,1821,39,9,1,1970.36, 490.61 ,,"monto_asegurado_error,fecha_formato_invalido"
22562,,332,51,6,11,1517.22,308.74,,"monto_asegurado_error,fecha_formato_invalido"
22563,,845,19,9,3,,361.62,277479.67,fecha_formato_invalido
22564,,741,80,14,8,, 11.45 ,16152.08,fecha_formato_invalido
22565,,1825,36,14,5,,87.06,94095.89,fecha_formato_invalido
22568,,1483,71,10,6,339.47,69.19,51926.23,fecha_formato_invalido
22569,,642,14,5,12,57314.0,"56,53",,"monto_asegurado_error,fecha_formato_invalido"
22570,,1582,29,13,3,73717.0,"53,32",,"monto_asegurado_error,fecha_formato_invalido"
22571,,1833,64,2,11,,119.03,293386.78,fecha_formato_invalido
22572,,1954,51,15,7,671.84, 130.72 ,,"monto_asegurado_error,fecha_formato_invalido"
22573,,162,12,12,7,,"56,67",,"monto_asegurado_error,fecha_formato_invalido"
22574,,1385,18,15,12,1921.56,411.99,240.75591,fecha_formato_invalido
22575,,1602,20,6,3,, 10.84 ,10221.21,fecha_formato_invalido
22577,,1180,62,9,5,1956.02,189.24,380.54099,fecha_formato_invalido
22578,,2185,45,8,2,,85.38,83798.97,fecha_formato_invalido
22579,,923,39,3,1,-604.15,39.44,30.04609,fecha_formato_invalido
22580,,2799,7,7,10,1718.48,306.44,165149.88,fecha_formato_invalido
22581,,1044,24,13,12,1.57158,335.42,168371.86,fecha_formato_invalido
22584,,1275,7,13,12,1517.28,132.98,155659.2,fecha_formato_invalido
22586,,1269,65,8,5,1293.74,,101992.96,fecha_formato_invalido
22587,,1078,27,1,8,1915.04,324.30,217613.5,fecha_formato_invalido
22588,,129,6,1,2,297.09,38.39,38700.97,fecha_formato_invalido
22589,,2442,54,2,3,1428.63,330.32,59394.07,fecha_formato_invalido
22590,,1105,26,1,9,1531.22,299.15,193043.76,fecha_formato_invalido
22591,2025-11-20,378,32,4,6,1.18671,85.73,,monto_asegurado_error
22592,,2775,10,4,3,1206.08, 204.14 ,,"monto_asegurado_error,fecha_formato_invalido"
22593,,3605,13,11,11,1.34936,107.42,211.37924,fecha_formato_invalido
22594,,189,33,8,8,419.6,,32079.2,fecha_formato_invalido
22596,,884,23,13,2,292.06,52.80,12.65447,fecha_formato_invalido
22597,,413,52,4,11,1.92756,,305.31848,fecha_formato_invalido
22598,,1276,64,13,11,672.22,"51,06",26.6204,fecha_formato_invalido
22599,,2118,51,5,9,,181.40,,"monto_asegurado_error,fecha_formato_invalido"
22600,,2158,37,9,7,1317.96,226.69,221530.34,fecha_formato_invalido
22601,,2750,4,4,1,,163.44,74110.46,fecha_formato_invalido
22602,,2970,7,7,4,,113.69,97024.74,fecha_formato_invalido
22603,,2384,75,7,10,1190.62, 209.36 ,63385.7,fecha_formato_invalido
22604,,486,59,7,9,, 144.74 ,165919.37,fecha_formato_invalido
22605,,1668,71,7,10,39553.0,32.80,37792.2,fecha_formato_invalido
22606,,922,8,2,6,616.52,130.13,83325.22,fecha_formato_invalido
22607,,2857,76,5,3,,94.41,,"monto_asegurado_error,fecha_formato_invalido"
22608,,950,18,9,6,548.54,75.37,61826.04,fecha_formato_invalido
22610,,2931,45,10,9,50233.0,67.59,34779.97,fecha_formato_invalido
22611,,2432,38,3,2,851.7,,127380.15,fecha_formato_invalido
22612,,1160,41,3,4,694.11,120.29,131590.22,fecha_formato_invalido
22613,,146,29,11,9,511.0,95.12,29.71594,fecha_formato_invalido
22614,,2332,23,13,8,0.0,154.19,,"monto_asegurado_error,fecha_formato_invalido"
22616,,528,66,11,9,731.98,163.34,,"monto_asegurado_error,fecha_formato_invalido"
22617,,2937,17,6,7,1.46528,323.54,195896.51,fecha_formato_invalido
22618,,521,51,14,7,52155.0,109.96,78641.31,fecha_formato_invalido
22619,,125,32,10,12,1949.42,-,162456.22,fecha_formato_invalido
22620,,1674,50,10,8,74.95, 17.36 ,2559.02,fecha_formato_invalido
22621,,2813,97,1,1,746.37, 102.41 ,54520.38,fecha_formato_invalido
22622,,2214,74,2,10,78809.0,-,112180.34,fecha_formato_invalido
22623,,1201,59,8,9,1324.21,"135,89",127084.03,fecha_formato_invalido
22624,,2255,47,4,7,1.90225,"156,38",236480.81,fecha_formato_invalido
22625,,2638,51,13,11,1707.12,425.46,43579.81,fecha_formato_invalido
22626,,1502,8,12,11,1.00856,-,46634.08,fecha_formato_invalido
22627,,2193,75,15,10,87902.0,81.54,141298.9,fecha_formato_invalido
22628,,2322,17,14,8,55840.0,70.60,12954.35,fecha_formato_invalido
22629,,2788,59,13,3,10401.0,14.68,19181.8,fecha_formato_invalido
22630,,2301,2,3,11,,63.59,14194.83,fecha_formato_invalido
22632,,1031,44,3,10,1042.94,"88,25",54666.49,fecha_formato_invalido
22633,,1089,16,5,7,1203.16,"106,07",175627.3,fecha_formato_invalido
22634,,2223,79,12,8,772.9,"177,58",71053.32,fecha_formato_invalido
22635,,2949,67,6,8,82.12,"5,23",4194.34,fecha_formato_invalido
22636,,1989,12,12,1,,,54365.1,fecha_formato_invalido
22637,,2679,70,4,9,1547.89,"108,47",87939.72,fecha_formato_invalido
22638,,985,2,9,12,891.76,"67,77",48080.2,fecha_formato_invalido
22639,,2284,64,15,6,138.88,15.99,27479.16,fecha_formato_invalido
22641,,1869,25,1,8,,25.81,19795.24,fecha_formato_invalido
22642,,332,12,15,7,1749.98,2138.16,,"monto_asegurado_error,fecha_formato_invalido"
22643,,229,62,3,9,1177.27, 128.70 ,76676.51,fecha_formato_invalido
