id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
21927,2026-01-28,1022,41,12,8,425.56, 40.41 ,29637.03
21934,2025-02-07,3505,63,15,1,1.23642,168.36,100669.63
21940,2025-05-18,794,60,3,10,1453.27,"324,24",193044.9
21955,2025-02-23,1611,7,12,12,1.38194,124.69,110203.95
21959,2025-05-21,1690,80,3,8,1.10363,"127,12",161667.1
21983,2025-03-29,1868,77,4,11,479.84,677.29,76.92325
21985,2025-11-23,1456,74,11,7,94634.0,,135.26606
22000,2025-09-10,590,16,12,9,22810.0,,38132.57
22002,2026-02-05,1235,77,8,10,175.86, 32.98 ,23125.54
22004,2025-06-23,1639,5,11,3,,178.83,59931.39
22006,2025-12-16,344,60,11,1,,"144,96",26944.55
22014,2026-01-24,392,78,14,9,625.51,"138,84",87.5006
22016,2025-12-24,1518,53,9,6,,"142,38",97641.77
22020,2026-01-14,1598,5,13,1,1976.12,"351,99",55388.46
22028,2025-11-05,2841,50,9,5,1989.02,445.25,76686.66
22038,2025-04-26,1798,45,10,3,982.91,68.65,80337.19
22047,2026-01-28,848,42,6,11,-349.82,-,22913.78
22056,2026-02-05,243,36,1,8,,91.83,153.8855
22068,2025-05-08,325,58,4,11,1376.07,222.46,199670.53
22074,2025-01-08,2554,58,3,6,1887.72,168.56,201947.33
22086,2025-07-20,2329,73,3,2,1.76118,,251.24398
22088,2025-12-01,127,24,9,2,,82.98,71306.81
22113,2025-03-15,1112,65,15,2,574.87,42.68,44.42414
22117,2025-08-10,438,6,15,9,,"38,58",15.36458
22120,2025-07-30,288,7,3,2,1815.51,263.86,196171.65
22132,2025-05-04,2486,71,4,9,30839.0, 71.38 ,47532.59
22148,2025-11-13,243,6,4,6,,60.32,62125.12
22154,2026-02-12,566,44,14,9,1.8794,,355967.46
22162,2025-09-25,1303,93,5,4,1090.28,-,62.26014
22173,2025-02-22,964,30,10,4,,306.29,267021.24
22174,2025-03-15,634,56,4,7,360.1,"20,78",62.26316
22175,2025-06-24,2373,22,2,4,1466.1, 270.36 ,115634.43
22200,2025-05-03,1873,39,15,11,,93.62,107.06037
22208,2025-01-15,535,55,3,7,81986.0,-,140763.93
22235,2025-03-16,1245,68,11,11,1.19441, 80.66 ,135189.85
22238,2025-04-05,697,6,2,12,,43.39,111167.71
22243,2025-11-22,834,35,4,6,1.1011,"221,58",114882.5
22253,2025-01-08,1102,51,3,7,1265.32, 248.24 ,88777.42
22256,2025-06-29,1008,9,11,6,209.93,"31,03",41.42395
22264,2025-10-10,1005,50,11,7,261.29,25.21,20566.13
22271,2025-08-13,429,58,14,6,1064.12,86.76,152972.87
22274,2025-07-03,2855,64,1,2,1727.73, 144.73 ,250915.41
22291,2025-04-11,2252,43,15,6,0.0,"12,35",8.76453
22293,2025-12-06,1142,79,12,9,1256.49,-,117845.81
22296,2026-02-18,411,58,9,10,1207.0,111.30,34423.97
22304,2025-09-24,2324,14,10,4,, 323.15 ,39554.78
22307,2025-02-12,1562,21,8,10,822.74,42.90,19517.64
22315,2025-07-14,1392,55,1,8,78757.0,"178,87",23499.45
22319,2025-11-18,66,15,4,5,374.21,81.62,63.64653
22322,2025-07-23,1609,52,6,12,1.39838,,49586.04
22324,2025-11-22,1409,62,7,4,1070.21,"175,55",24430.95
22327,2025-03-04,1375,6,4,3,19304.0,37.11,21080.78
22337,2025-11-12,2805,2,5,8,1824.06,421.21,252287.74
22366,2025-11-19,2147,34,5,12,,,24522.04
22389,2025-11-12,2985,36,2,12,0.0,10.96,31203.82
22394,2026-02-19,24,59,8,12,1.40445,295.95,175.00058
22401,2025-11-20,1076,4,6,6,41034.0,"84,53",50561.63
22404,2025-07-24,2647,71,10,5,1589.01, 151.19 ,222200.18
22410,2025-10-23,834,36,2,9,843.15,77.35,140682.48
22413,2025-11-30,1456,38,2,10,234.17,"340,91",12901.33
22415,2025-02-04,208,48,2,1,608.68,"48,13",99467.13
22433,2026-01-26,1774,71,11,12,,,55.81103
22454,2025-05-29,675,77,11,10,,,20457.58
22455,2025-10-17,348,1,6,2,,171.38,111091.22
22456,2026-01-26,286,14,15,2,366.18, 80.75 ,63.19539
22460,2025-02-16,419,63,9,5,1.08537,"246,43",192400.39
22461,2025-04-13,1867,48,10,10,553.58,31.90,73393.19
22467,2025-10-05,2515,43,6,1,,,248628.79
22475,2025-07-16,653,18,8,5,209.98,39.60,12075.68
22478,2025-03-30,2454,14,1,7,608.65,34.69,26381.93
22487,2025-09-07,2500,17,7,11,1.27587,"84,64",85866.25
22501,2025-07-06,2695,26,11,10,559.98, 118.57 ,26529.28
22504,2026-02-04,2739,11,4,9,1080.0,107.82,100712.91
22506,2025-01-30,2130,30,8,3,17205.0,24.23,6.59999
22509,2025-09-16,1010,34,10,8,73639.0,58.97,39839.03
22514,2025-11-15,3851,56,9,1,,"268,99",151446.35
22515,2025-12-19,2215,60,7,6,85937.0,"214,14",68648.55
22526,2026-01-04,2485,12,14,6,,141.46,244909.2
22535,2025-09-27,294,17,12,1,,,48809.43
22543,2025-01-22,2903,38,8,3,,"122,40",68212.09
22559,2025-11-21,919,12,4,10,1047.57,"173,10",119058.85
22560,2026-01-27,442,104,10,2,1704.87, 347.15 ,139301.26
22566,2025-07-24,917,36,9,4,20557.0, 43.20 ,23010.52
22567,2025-10-24,317,74,9,2,188.13,"16,85",4278.1
22576,2025-07-09,1432,42,15,7,1409.24, 241.65 ,97920.98
22582,2025-03-15,1738,77,13,4,,,4279.39
22583,2025-03-26,62,17,5,8,1584.97,,311340.97
22585,2025-06-25,1436,54,12,6,1855.32,"214,51",258870.08
22595,2026-01-30,1985,29,8,5,771.45,-,39160.12
22609,2025-08-28,129,67,12,8,265.57,42.58,38000.0
22615,2025-12-12,2319,45,7,10,1.04735, 260.33 ,70464.81
22631,2025-10-31,1054,76,13,9,755.95,118.60,109986.96
22640,2025-12-03,1259,65,10,10,1867.1, 356.98 ,88225.33
22644,2025-12-16,1609,69,13,1,-92514.0,"59,59",165664.87
22647,2026-01-05,1849,59,8,9,1.02622,119.69,115765.74
22651,2025-05-05,1500,10,5,6,,42.85,16925.42
22654,2025-07-06,2453,49,5,5,1.80357,194.64,356363.1
22655,2025-04-06,647,47,3,12,504.65,,37269.7
22660,2025-10-24,2187,35,9,6,51441.0, 900.62 ,91.39463
22664,2025-07-28,1268,62,2,8,,225.28,80.72871
22677,2025-07-02,807,17,6,12,262.08,,37001.27
22679,2025-12-16,1896,5,1,10,-319.14,56.98,25.37577
22687,2025-10-20,2001,30,2,6,162.02,36.73,27488.58
22699,2025-05-19,1107,47,13,11,,"120,28",20.11628
22716,2025-10-31,961,66,1,6,1109.95,151.28,135653.84
22720,2026-02-05,2119,62,11,12,97.89,"17,97",4.41132
22733,2025-05-08,2675,12,7,1,, 182.51 ,46.00972
22737,2025-04-16,2862,18,5,12,1551.51,313.64,136727.78
22746,2026-02-07,1648,29,15,2,878.29,97.48,139060.65
22754,2025-05-03,2129,22,5,5,1.27059,"293,12",214796.22
22767,2025-04-12,1907,5,12,12,86174.0,100.74,149895.13
22770,2025-03-21,22,63,3,3,321.73,42.25,21000.69
22773,2025-09-03,538,6,4,8,1002.32,,81132.25
22782,2025-05-22,1309,51,4,9,1.64258, 158.84 ,260984.84
22792,2025-10-13,1316,17,7,7,1117.43,96.67,142902.15
22793,2025-08-16,490,9,4,7,1.64506,"163,63",91130.26
22796,2025-01-23,1009,11,11,12,242.43,33.90,39083.36
22813,2025-05-11,2844,55,14,3,790.72,163.47,107206.32
22819,2025-04-15,3551,8,13,7,448.91,45.71,21.3943
22825,2025-07-16,2912,2,13,3,1344.99,298.58,185255.98
22837,2025-09-18,1245,74,8,11,1507.94,"143,44",58.37027
22838,2025-07-27,1384,71,13,1,,"172,12",159099.1
22840,2025-06-27,608,23,4,1,1.0586,"223,45",66.66398
22841,2025-04-18,1240,10,5,1,237.62, 46.65 ,18126.74
22850,2025-11-07,316,62,1,7,645.52,"84,57",29707.9
22878,2025-07-15,2040,64,2,9,1.65146,343.77,261151.31
22880,2025-07-21,1484,33,14,10,626.76,135.75,39.37091
22888,2025-07-29,195,34,12,2,846.15,82.27,106787.32
22893,2026-02-04,2972,59,9,6,1912.45,-,64591.45
22906,2025-04-25,924,25,13,5,381.58,-,8674.77
22908,2025-03-19,520,28,12,5,1592.05,80.77,249149.6
22909,2025-05-21,1983,68,7,2,57549.0,"137,65",15.44158
22913,2025-12-07,2431,6,13,7,1.0846,,49438.15
22917,2025-12-22,2262,10,3,9,,187.83,226359.39
22934,2026-02-05,2198,4,8,11,57593.0, 45.02 ,52531.49
22937,2026-01-23,2172,27,7,9,92176.0,182.36,79785.48
22943,2025-03-31,1560,33,6,6,85836.0,"64,80",66595.8
22952,2025-06-19,1834,74,11,5,1.44026,-,239282.26
22965,2025-05-22,1242,18,2,6,590.0,,37886.52
22984,2025-11-21,2911,16,15,1,711.84,137.75,100829.32
22989,2025-07-23,2318,52,9,11,,"58,05",53.65615
23022,2026-02-15,780,54,9,8,1058.78,216.60,164947.08
23025,2025-09-21,2796,13,10,2,1544.55,,205069.46
23044,2025-07-27,187,14,5,4,1935.22, 377.01 ,161700.75
23063,2026-01-28,1877,34,7,9,59.39, 10.17 ,3510.43
23064,2025-11-17,153,1,1,1,1.15452,"109,53",203147.17
23076,2025-12-28,951,17,14,2,162.76,20.06,18447.66
23078,2025-03-09,632,80,3,5,1.55682,79.32,57064.13
23079,2025-02-19,2268,5,5,2,78409.0,110.56,143.60291
23083,2025-10-24,186,77,9,4,325.8,-,10.44452
23088,2025-08-29,1518,27,14,6,1125.99, 219.72 ,69.22121
23092,2025-07-02,54,11,14,7,818.92,"172,41",52694.92
23100,2026-02-10,2006,76,7,5,666.66,"117,31",20.73506
23104,2025-09-17,341,35,1,12,37586.0,24.93,8021.1
23106,2025-06-02,2061,36,2,1,392.52,"68,74",31083.68
23107,2025-06-29,2518,58,8,2,,"204,22",109.71709
23111,2025-04-26,1380,71,9,10,15435.0,,25709.19
23114,2025-09-13,653,2,2,9,1975.03,342.24,92579.61
23128,2025-07-09,1938,53,8,11,190.02, 44.45 ,35150.65
23130,2025-12-04,1616,48,12,3,66283.0,72.87,80.00781
23131,2025-05-13,2484,55,13,8,,,61731.4
23136,2025-05-09,1333,10,2,4,,-,17776.27
23150,2025-11-05,2401,65,14,2,1759.08,,139.4693
23169,2025-05-06,943,54,1,8,92.51,-,3409.79
23173,2025-09-02,2558,31,4,6,,226.34,132499.35
23175,2025-10-11,2525,61,3,11,1.26021, 210.20 ,71795.76
23178,2026-02-13,2002,8,9,10,1194.11, 246.13 ,40017.88
23179,2025-02-02,2862,77,13,9,,295.24,270.03369
23191,2025-02-07,437,66,1,12,93940.0,-,122582.74
23193,2025-07-20,2690,53,7,10,629.24,42.18,14.11555
23196,2025-11-27,2218,71,7,10,29827.0,"16,83",50957.12
23199,2025-01-22,2739,25,5,8,1564.35, 144.98 ,90.68397
23201,2025-08-13,1832,15,11,10,1540.76,"142,07",38590.08
23203,2025-02-11,1191,10,13,11,,,75845.96
23206,2025-09-14,1629,36,4,8,477.35, 99.76 ,70.28149
23212,2025-08-10,101,66,9,9,171.85,28.05,12.24913
23244,2025-06-15,2740,19,5,1,12704.0, 23.93 ,11380.64
23246,2025-10-15,2266,69,11,12,711.03,118.32,139968.48
23248,2025-08-18,1711,46,1,11,1468.46,162.36,244952.37
23251,2026-01-20,222,50,11,7,1.27589,251.91,32434.66
23258,2025-11-05,2210,23,1,10,1023.17,67.33,71514.86
23262,2025-02-13,1353,22,3,6,,"262,91",97.25143
23279,2025-10-23,2007,4,10,9,,-,100.25188
23287,2025-04-20,943,21,9,1,1587.55, 158.81 ,191755.18
23291,2026-02-01,470,52,14,7,1801.91,407.80,36.72202
23296,2025-04-26,873,38,3,11,49287.0,"98,94",57418.6
23302,2025-06-02,1168,23,12,8,43950.0,"26,25",35371.81
23303,2025-02-09,1138,12,5,9,1303.78,,61144.6
23310,2025-01-03,1143,61,1,11,,16.38,19356.9
23315,2026-01-31,180,21,6,7,1258.97,"1,941.33",147872.23
23325,2025-10-29,1364,12,11,4,-420.56,744.57,42984.78
23327,2025-05-09,2153,28,6,3,1613.75,301.22,216023.27
23337,2025-10-24,2652,67,10,12,166.64,"18,09",17369.44
23339,2025-05-21,1514,72,1,5,54113.0,59.97,39678.61
23354,2025-11-18,2802,44,6,5,1905.61,"286,35",208943.94
23363,2026-01-07,924,42,12,1,1.65596, 295.44 ,241.33523
23365,2025-02-10,2608,53,11,3,481.99, 34.51 ,67116.87
23366,2025-08-03,591,64,10,7,1878.37,"433,27",288.60528
23379,2025-11-02,498,20,11,5,1499.61,"90,54",266.98083
23386,2025-11-22,1886,24,11,10,671.84, 38.29 ,88335.14
23393,2025-09-23,219,44,4,11,, 151.80 ,167774.45
23418,2025-04-05,2951,75,9,11,953.71,"139,61",163.7894
23424,2025-08-03,1647,36,11,3,,38.50,10.74007
23427,2025-12-26,1035,37,4,10,1.16266,187.92,197.90523
23435,2025-10-28,2165,25,6,11,,152.36,16102.09
23439,2025-07-01,2063,9,4,10,1855.41,122.73,269.04928
23471,2025-10-02,717,20,10,10,1857.48,192.38,47154.55
23472,2025-12-09,179,1,13,10,1117.21,85.23,157299.46
23475,2025-10-01,2083,45,5,2,1067.49,,210531.08
23489,2025-07-22,1518,47,15,11,270.83, 24.70 ,53997.15
23491,2026-02-03,2144,19,9,3,98343.0,,141.20369
23499,2025-09-16,252,19,14,10,,171.87,234.92848
23518,2025-02-06,1599,24,11,4,1.35272, 79.04 ,105396.46
23525,2026-01-14,1922,8,3,1,67.62,,9218.22
23531,2025-03-02,780,33,2,1,494.85,"52,24",22331.64
23535,2025-10-17,2636,47,14,12,1199.3,266.93,220647.78
23553,2025-12-13,1881,63,7,5,-74918.0,"170,04",53.35263
23556,2025-01-06,556,75,6,5,44110.0, 55.26 ,76425.12
23559,2025-12-19,2108,61,4,11,66949.0,,58153.81
23560,2026-01-09,2538,22,3,12,842.55,96.67,48.56149
23561,2025-04-18,912,49,2,6,656.67, 88.51 ,24711.68
23566,2026-02-15,1467,69,1,6,651.94,98.62,112.5559
23570,2025-03-13,142,55,8,9,,187.06,258.42128
23577,2025-12-28,2459,68,14,6,61580.0,-,85859.18
23580,2025-09-14,2344,65,10,8,1.94824,104.58,316777.69
23603,2025-11-20,1900,54,9,6,1415.08,89.16,108140.1
23606,2025-11-22,2149,60,2,2,,275.93,123.27527
23607,2025-04-29,93,46,9,8,1608.89, 362.63 ,77242.88
23611,2025-03-04,741,65,4,3,1251.17,129.21,94452.78
23612,2025-03-09,1435,44,12,8,1219.91,"226,40",90362.76
23618,2025-03-19,2141,75,14,2,907.55,,125.66222
23619,2025-11-13,520,78,11,2,1850.05,,101918.38
23629,2025-11-04,1933,14,15,2,11540.0,"10,12",8.02256
23632,2025-01-29,1277,75,2,6,1897.64, 359.09 ,112435.18
23633,2025-01-01,1295,61,6,3,765.43,185.18,135368.23
23636,2026-02-15,2964,6,11,4,,44.45,85005.95
23646,2026-02-02,2644,23,14,11,, 31.76 ,66.84977
23652,2025-03-14,2521,62,6,6,1356.29,281.35,150301.24
23657,2025-01-17,1389,46,7,2,27490.0,-,53.14138
23661,2025-12-02,2544,77,14,8,,,171525.9
23667,2025-06-18,2081,26,12,4,488.32, 102.92 ,48840.18
23673,2025-08-29,2037,38,9,11,1208.8,,145446.73
23674,2025-09-17,2658,76,13,10,944.78,75.94,98.75586
23676,2025-09-05,382,29,4,6,1877.28,"266,39",218332.22
23683,2025-08-14,2335,74,12,5,1.50295,"94,47",83091.54
23686,2025-06-28,247,79,5,3,696.66,,107858.63
23688,2025-03-30,137,43,2,9,1575.02,,67221.51
23690,2025-02-20,2292,56,15,11,1422.7,"2.140,46",236.88794
23692,2026-02-01,33,23,3,7,1915.4,,210897.8
23697,2026-02-02,1715,44,10,8,82459.0,163.88,140.49826
23699,2026-01-07,1464,14,2,9,1.70819, 229.71 ,250862.15
23715,2025-06-27,1736,71,5,2,,,203600.8
23717,2025-04-09,2115,22,4,7,84675.0, 85.06 ,143363.22
23727,2025-02-07,461,72,10,8,1.85121,354.16,261.74828
23730,2025-09-26,399,15,7,9,1.8083,426.97,123.64369
23746,2025-11-12,1260,73,6,10,1840.87,276.17,127393.24
23766,2025-09-29,1880,57,8,8,,34.57,22152.59
23768,2025-11-15,1557,45,7,5,1273.73, 272.07 ,85739.39
23771,2025-05-29,2299,18,4,3,1683.47,,100475.75
23773,2025-02-28,2737,15,5,4,175.66, 36.11 ,8713.74
23778,2025-07-16,894,25,3,4,1065.97,120.59,96.07942
23784,2025-10-06,1041,37,2,3,449.72,"59,01",24135.87
23791,2026-01-19,494,59,8,12,,,3757.51
23793,2025-04-07,193,27,15,7,1848.99, 260.82 ,269014.53
23796,2026-02-20,187,74,10,7,1492.13,220.02,180128.09
23833,2025-03-25,1372,57,5,8,1.18909,"142,89",131550.36
23840,2025-03-05,182,60,2,5,687.75,-,107837.54
23841,2025-07-03,1454,52,14,10,871.29, 97.58 ,54945.75
23852,2025-12-03,6,105,8,4,97094.0, 160.27 ,143105.13
23853,2025-12-01,289,35,5,1,6554.0,"7,90",10399.21
23868,2025-02-07,2491,49,8,5,27767.0,35.02,10438.25
23869,2025-09-07,2322,57,15,12,1.25634,125.16,72184.27
23876,2025-08-05,1858,18,4,6,,"296,09",292553.21
23892,2025-02-25,725,68,3,12,795.32,173.58,151147.34
23896,2025-05-21,871,33,3,6,1766.61, 417.77 ,158156.26
23900,2025-05-16,2447,14,7,6,86.37, 15.95 ,8418.83
23902,2025-01-04,48,42,14,4,1.25805,"193,84",240.0063
23903,2025-01-04,1657,28,10,3,,216.23,27700.36
23904,2025-02-04,437,9,2,2,501.03,-,51147.91
23916,2025-12-25,2999,38,4,6,,190.05,95152.74
23919,2026-01-18,360,2,12,12,1068.76,64.03,68207.83
23938,2025-06-29,2112,70,6,10,1.48785,120.28,210154.79
23939,2025-08-17,212,47,1,8,, 2283.08 ,177801.9
23945,2025-06-29,2027,69,2,3,,94.59,129.73129
23948,2025-06-12,2408,33,6,6,710.76,"124,29",65.67683
23958,2025-11-12,2528,63,3,12,722.54,47.15,20.47724
23961,2025-03-19,2326,33,12,12,1396.61,"298,28",94.26987
23962,2025-02-27,63,32,14,5,1616.91,249.74,86529.18
23981,2025-05-25,1402,49,3,12,1157.02,277.67,156104.1
23983,2025-03-03,2146,76,3,5,1900.72,288.22,60.41913
23992,2025-09-22,2224,39,5,9,1049.91,,191564.27
24000,2025-05-05,2532,30,10,12,1.06736,176.70,94.22279
24001,2025-11-17,940,43,2,2,1041.79,"93,30",26267.58
24003,2025-10-22,475,73,13,7,, 23.75 ,9557.67
24027,2025-02-07,1361,9,6,11,1375.98,,274634.84
24029,2025-06-18,1180,42,5,7,1372.05,"209,12",186.16514
24033,2025-08-04,1363,79,15,2,,139.16,120041.46
24036,2026-02-03,433,25,5,4,1974.4,"479,35",163043.4
24051,2025-01-08,1405,40,5,3,1.95969,"167,90",289850.82
24054,2025-09-05,1923,40,8,3,, 249.81 ,191876.6
24060,2025-03-02,1297,59,3,12,212.84,17.23,25667.3
24068,2025-03-26,175,57,6,9,1678.39,,80121.21
24075,2025-03-05,2203,79,12,7,1208.06,"257,86",181674.67
24077,2025-04-19,663,64,1,3,319.57,22.12,24469.09
24078,2026-01-17,1556,78,2,12,1.93476,176.71,321.21921
24080,2025-06-26,419,46,1,7,75005.0,84.21,76.8585
24081,2025-01-22,717,27,5,5,409.33, 87.63 ,59938.78
24085,2025-12-16,2722,44,3,12,1.65122,253.73,301.64102
24088,2025-03-09,305,47,11,2,492.4,106.79,71165.1
24111,2025-10-11,2839,39,15,1,1162.86, 179.11 ,52928.35
24121,2025-12-03,2532,14,12,5,20581.0,10.96,13836.29
24122,2025-08-10,1011,77,1,12,1273.92,-,192495.98
24128,2025-05-30,354,10,11,6,32174.0, 39.42 ,40245.32
24134,2025-03-14,500,32,1,7,298.0,73.89,32542.56
24138,2025-05-10,1599,8,14,1,1886.97, 311.99 ,110.01424
24165,2025-07-06,761,2,14,12,220.76, 45.04 ,27760.9
24177,2025-04-29,2557,16,13,10,1.36032,167.37,28.33709
24184,2026-01-14,385,72,7,11,1910.57,383.98,328542.45
24189,2025-01-10,2994,76,15,8,1027.48, 243.11 ,196570.08
24190,2025-04-15,1413,43,5,4,1076.67, 211.47 ,35981.12
24194,2025-02-13,2442,23,7,4,,-,324113.47
24199,2025-03-23,815,73,10,11,1519.35,,60001.11
24205,2025-02-15,469,68,9,8,1129.41, 133.43 ,113675.46
24208,2025-04-14,2761,10,6,9,779.48,"144,62",25346.7
24223,2025-10-03,62,31,14,10,,"34,52",32403.32
24224,2025-01-26,738,9,15,10,,16.51,36431.04
24225,2026-02-18,510,23,3,6,22021.0, 34.94 ,18.19784
24229,2025-07-04,293,67,11,1,33265.0, 64.08 ,58285.48
24247,2025-11-24,752,53,9,2,1336.9,,65349.38
24248,2025-05-25,3833,41,7,1,1826.47,"182,15",106661.34
24249,2025-02-01,682,30,3,7,1456.31,228.63,66357.47
24251,2025-12-10,8,38,11,3,1102.9,-,94.04695
24265,2025-10-10,1038,12,13,1,1110.82,204.92,81.54746
24271,2025-10-02,491,24,4,9,20821.0,"15,62",25957.21
24274,2026-02-14,2590,60,4,2,, 404.13 ,93717.71
24277,2025-04-22,3610,70,7,7,806.04,-,44.6249
24292,2025-05-08,1157,37,2,6,1319.48,,33285.75
24293,2026-01-02,2154,37,10,12,166.34,12.19,26212.01
24296,2025-01-21,252,77,3,10,, 105.53 ,70495.08
24302,2025-01-01,2939,13,9,6,866.57,172.60,34.53539
24318,2025-05-17,1761,67,12,5,1.22462,-,89.31015
24332,2025-01-20,2118,38,10,3,1251.4,,66.20579
24351,2025-02-23,768,71,9,12,,-,215.47782
24356,2025-10-17,2419,54,10,8,, 178.32 ,88995.61
24361,2025-12-22,2263,16,3,9,1392.64, 323.17 ,40946.76
24375,2025-07-04,40,64,8,10,1639.81,-,59028.39
24380,2025-06-05,2676,12,5,3,1.82195, 197.02 ,191.3028
24385,2025-11-01,1830,78,4,11,0.0,117.19,85.03196
24394,2025-11-08,961,23,6,4,383.88,24.92,43.63971
24404,2025-05-12,240,20,5,1,1971.0,147.38,162218.63
24409,2025-03-21,2438,33,11,8,-1447.25,-,261597.45
24415,2025-02-02,1809,7,15,10,1435.22,145.45,184941.64
24429,2025-08-03,2890,64,11,6,,-,78.6096
24430,2025-10-14,1814,31,13,3,, 55.25 ,66.19893
24433,2025-06-07,588,19,1,11,1906.26, 321.24 ,156.35829
24453,2026-02-03,422,43,15,5,,,31.81929
24455,2025-04-07,238,68,6,11,1.21206,155.33,195.84069
24462,2025-12-24,444,27,10,1,,42.74,34270.28
24466,2025-11-11,2170,10,12,3,1621.83,273.86,254.68962
24479,2025-02-12,342,38,3,6,85.44,10.73,2063.52
24480,2025-08-05,2551,43,10,3,1.08078,"262,06",35715.2
24485,2025-11-27,1279,16,3,7,1306.81,310.44,236.56229
24512,2025-06-08,2492,15,5,6,,,137344.09
24515,2025-06-02,271,40,1,7,,"108,67",84.9565
24518,2025-01-10,2037,57,13,1,983.94,201.39,148392.22
24524,2025-06-02,1183,37,2,8,1976.49, 264.15 ,103646.15
24530,2025-08-18,2000,18,3,1,161.5,13.68,22587.51
24540,2025-06-22,2166,75,9,5,1.79504,366.16,276.37143
24556,2025-12-24,1510,58,1,6,24025.0,"31,03",37626.84
24565,2025-10-14,2917,62,10,10,,,321696.66
24577,2025-05-03,347,49,3,12,481.67,,18.91603
24584,2025-01-29,83,58,15,7,362.39,60.34,12.76082
24594,2025-03-12,2726,56,9,12,1.61701, 132.18 ,32.80967
24598,2025-02-06,2373,15,10,8,1846.62,"461,01",246746.18
24609,2025-09-05,2910,65,5,2,113.63,,10341.19
24615,2025-04-18,1934,42,6,5,823.19,"44,57",88673.54
24618,2025-02-01,2359,5,13,9,333.97,60.16,17511.5
24621,2025-10-15,1784,77,10,3,,,34324.06
24623,2025-04-15,332,78,9,7,1532.49,91.20,63024.65
24627,2025-05-10,1562,58,7,5,,78.07,36391.29
24630,2026-02-19,2225,11,13,2,591.04,"46,74",95.08607
24635,2025-05-28,2178,47,10,11,, 128.61 ,204.8979
24652,2025-02-01,3570,20,3,12,1303.1,"1.919,84",36.72321
24654,2025-04-21,1603,17,15,6,1239.31,275.37,210253.62
24655,2025-11-11,2251,55,6,12,19915.0,"29,64",24434.43
24658,2025-11-19,1253,65,11,3,,,206367.46
24663,2025-09-02,572,55,13,6,1.80878,,245198.39
24668,2025-08-10,2235,49,3,10,566.54,-,64250.3
24672,2025-10-02,2084,52,3,2,174.68,,14392.7
24674,2025-03-09,740,11,13,5,,-,284736.94
24685,2025-11-14,1858,39,7,10,181.82,,6286.19
24691,2025-11-21,2121,56,8,10,855.6,,61252.69
24704,2025-03-27,2108,59,2,10,1248.94,,245720.61
24708,2025-08-29,100,5,8,11,,114.59,140902.5
24721,2025-05-31,2467,68,13,1,729.84,,17619.97
24730,2025-07-06,716,52,11,3,487.51, 33.17 ,56534.36
24732,2025-12-25,2650,68,9,9,,"64,71",80968.31
24736,2025-12-03,2317,42,7,4,871.59,"80,99",136.10364
24760,2026-01-05,2877,21,10,5,,"348,86",164.42538
24765,2026-01-04,326,47,6,8,-1.87127,"148,87",318.652
24778,2025-09-27,1877,69,3,5,13267.0,-,18603.73
24787,2025-11-26,1203,18,4,10,,"184,10",276657.93
24788,2025-11-22,1016,34,11,6,1013.97,167.58,152.6453
24801,2026-01-04,1668,75,13,2,1300.29, 279.06 ,87.99656
24805,2025-06-27,950,26,5,12,, 53.64 ,26431.65
24818,2025-07-23,3788,58,12,10,413.93,28.31,12.30018
24819,2026-01-29,344,15,3,2,197.44, 16.05 ,13316.68
24823,2025-10-25,1641,2,15,4,1769.65,139.02,225958.01
24825,2026-01-31,332,40,2,12,664.41,80.21,87773.03
24846,2026-01-28,371,66,2,12,1.39871,138.91,28.29413
24848,2025-01-03,572,38,7,9,1539.22,,127.86638
24864,2025-12-19,2232,29,4,5,683.36,105.26,109879.87
24885,2025-04-15,2461,64,13,7,276.08,50.73,27866.97
24887,2025-06-11,2353,95,5,10,1152.06,61.07,137126.47
24890,2025-12-01,2212,77,12,3,1013.61,245.05,68.33589
24898,2025-06-28,1302,46,4,7,294.24,"35,67",8424.33
24902,2026-01-12,2017,17,3,6,77423.0, 63.98 ,99632.04
24908,2025-03-20,959,14,2,4,1235.24,"282,04",149920.25
24918,2025-10-24,1007,60,13,8,828.03, 53.48 ,121892.44
24923,2025-01-05,1844,69,13,5,1681.36,,316.69673
24937,2025-04-14,2691,56,13,3,1011.25,"184,08",152635.32
24938,2025-02-02,969,38,6,6,719.47,37.11,27025.86
24941,2025-12-20,2058,68,8,9,59863.0,,33142.52
24943,2026-01-22,153,17,6,12,1567.64,"326,15",175788.98
24960,2025-05-11,2353,15,5,4,342.02,84.83,9320.34
24963,2025-10-24,1039,25,4,12,,145.94,149780.41
24972,2025-12-10,353,59,2,3,834.51,158.91,49914.72
24976,2025-04-23,2388,18,1,6,1805.87,221.74,230925.81
24979,2025-09-04,1244,34,9,9,1765.55,167.19,186245.89
24997,2025-03-09,703,17,2,10,59.68,"9,58",6.51783
25007,2025-02-02,1809,7,15,10,1435.22,145.45,184941.64
25030,2026-01-06,2960,40,9,4,,"209,60",62535.84
25032,2025-12-26,1143,6,4,4,1164.78,199.11,26763.59
25038,2025-07-21,2388,45,4,11,1357.24,253.76,264355.77
25044,2025-12-09,3821,6,6,2,74.62,15.94,11459.21
25050,2025-12-17,2333,37,10,10,,,5.1597
25060,2025-02-25,2607,6,3,11,126.99,10.32,20362.49
